Date,Title,URL,Rating,Stock,Price,Category,Availability,UPC
2024-05-27,The Da Vinci Code,https://books.toscrape.com/the-da-vinci-code-robert-langdon-2_240/index.html,2,In stock,22.96,N/A,0,N/A
2024-05-27,The Cuckoo's Calling,https://books.toscrape.com/the-cuckoos-calling-cormoran-strike-1_239/index.html,1,In stock,19.21,N/A,0,N/A
2024-05-27,The Complete Stories and Poems,https://books.toscrape.com/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,4,In stock,26.78,N/A,0,N/A
2024-05-27,The Complete Poems,https://books.toscrape.com/the-complete-poems_237/index.html,5,In stock,41.32,N/A,0,N/A
2024-05-27,The Catcher in the Rye,https://books.toscrape.com/the-catcher-in-the-rye_236/index.html,1,In stock,24.55,N/A,0,N/A
2024-05-27,The Cat in the Hat,https://books.toscrape.com/the-cat-in-the-hat-beginner-books-b-1_235/index.html,2,In stock,16.26,N/A,0,N/A
2024-05-27,The Case for Christ,https://books.toscrape.com/the-case-for-christ-cases-for-christianity_234/index.html,1,In stock,47.84,N/A,0,N/A
2024-05-27,The Book Thief,https://books.toscrape.com/the-book-thief_233/index.html,2,In stock,53.49,N/A,0,N/A
2024-05-27,The Book of Basketball,https://books.toscrape.com/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,5,In stock,44.84,N/A,0,N/A
2024-05-27,The Blind Side,https://books.toscrape.com/the-blind-side-evolution-of-a-game_231/index.html,5,In stock,53.71,N/A,0,N/A
2024-05-27,The Autobiography of Malcolm X,https://books.toscrape.com/the-autobiography-of-malcolm-x_230/index.html,2,In stock,23.43,N/A,0,N/A
2024-05-27,The Art of Simple Food,https://books.toscrape.com/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,3,In stock,34.32,N/A,0,N/A
2024-05-27,The Art of Fielding,https://books.toscrape.com/the-art-of-fielding_228/index.html,1,In stock,22.10,N/A,0,N/A
2024-05-27,"Surely You're Joking, Mr. Feynman!",https://books.toscrape.com/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,2,In stock,25.83,N/A,0,N/A
2024-05-27,Stiff,https://books.toscrape.com/stiff-the-curious-lives-of-human-cadavers_226/index.html,3,In stock,36.74,N/A,0,N/A
2024-05-27,Spilled Milk,https://books.toscrape.com/spilled-milk-based-on-a-true-story_225/index.html,1,In stock,49.51,N/A,0,N/A
2024-05-27,Something Borrowed,https://books.toscrape.com/something-borrowed-darcy-rachel-1_224/index.html,5,In stock,48.96,N/A,0,N/A
2024-05-27,Something Blue,https://books.toscrape.com/something-blue-darcy-rachel-2_223/index.html,1,In stock,54.62,N/A,0,N/A
2024-05-27,Soldier,https://books.toscrape.com/soldier-talon-3_222/index.html,2,In stock,24.72,N/A,0,N/A
2024-05-27,Shopaholic & Baby,https://books.toscrape.com/shopaholic-baby-shopaholic-5_221/index.html,2,In stock,46.45,N/A,0,N/A
2024-05-27,Seven Days in the Art World,https://books.toscrape.com/seven-days-in-the-art-world_220/index.html,2,In stock,52.33,N/A,0,N/A
2024-05-27,Seven Brief Lessons on Physics,https://books.toscrape.com/seven-brief-lessons-on-physics_219/index.html,4,In stock,30.60,N/A,0,N/A
2024-05-27,Scarlet,https://books.toscrape.com/scarlet-the-lunar-chronicles-2_218/index.html,4,In stock,14.57,N/A,0,N/A
2024-05-27,Sarah's Key,https://books.toscrape.com/sarahs-key_217/index.html,1,In stock,46.29,N/A,0,N/A
2024-05-27,"Saga, Volume 3",https://books.toscrape.com/saga-volume-3-saga-collected-editions-3_216/index.html,5,In stock,21.57,N/A,0,N/A
2024-05-27,Running with Scissors,https://books.toscrape.com/running-with-scissors_215/index.html,4,In stock,12.91,N/A,0,N/A
2024-05-27,Rogue Lawyer,https://books.toscrape.com/rogue-lawyer-rogue-lawyer-1_214/index.html,3,In stock,50.11,N/A,0,N/A
2024-05-27,Rise of the Rocket Girls,https://books.toscrape.com/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,4,In stock,41.67,N/A,0,N/A
2024-05-27,Rework,https://books.toscrape.com/rework_212/index.html,2,In stock,44.88,N/A,0,N/A
2024-05-27,Reservations for Two,https://books.toscrape.com/reservations-for-two_211/index.html,3,In stock,11.10,N/A,0,N/A
2024-05-27,Red,https://books.toscrape.com/red-the-true-story-of-red-riding-hood_210/index.html,3,In stock,28.54,N/A,0,N/A
2024-05-27,Ready Player One,https://books.toscrape.com/ready-player-one_209/index.html,4,In stock,19.07,N/A,0,N/A
2024-05-27,Quiet,https://books.toscrape.com/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,1,In stock,43.55,N/A,0,N/A
2024-05-27,Prodigy,https://books.toscrape.com/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,3,In stock,43.63,N/A,0,N/A
2024-05-27,Persepolis,https://books.toscrape.com/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,1,In stock,39.13,N/A,0,N/A
2024-05-27,Packing for Mars,https://books.toscrape.com/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,2,In stock,56.68,N/A,0,N/A
2024-05-27,Outliers,https://books.toscrape.com/outliers-the-story-of-success_204/index.html,1,In stock,14.16,N/A,0,N/A
2024-05-27,Original Fake,https://books.toscrape.com/original-fake_203/index.html,3,In stock,31.45,N/A,0,N/A
2024-05-27,Orange Is the New Black,https://books.toscrape.com/orange-is-the-new-black_202/index.html,2,In stock,24.61,N/A,0,N/A
2024-05-27,One for the Money,https://books.toscrape.com/one-for-the-money-stephanie-plum-1_201/index.html,2,In stock,32.87,N/A,0,N/A
2024-05-27,Notes from a Small Island,https://books.toscrape.com/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,1,In stock,40.17,N/A,0,N/A
2024-05-27,Night,https://books.toscrape.com/night-the-night-trilogy-1_199/index.html,1,In stock,13.51,N/A,0,N/A
2024-05-27,Neither Here nor There,https://books.toscrape.com/neither-here-nor-there-travels-in-europe_198/index.html,3,In stock,38.95,N/A,0,N/A
2024-05-27,Naked,https://books.toscrape.com/naked_197/index.html,3,In stock,31.69,N/A,0,N/A
2024-05-27,Morning Star,https://books.toscrape.com/morning-star-red-rising-3_196/index.html,1,In stock,29.40,N/A,0,N/A
2024-05-27,Miracles from Heaven,https://books.toscrape.com/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,1,In stock,57.83,N/A,0,N/A
2024-05-27,Midnight Riot,https://books.toscrape.com/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,2,In stock,55.46,N/A,0,N/A
2024-05-27,Me Talk Pretty One Day,https://books.toscrape.com/me-talk-pretty-one-day_193/index.html,2,In stock,57.60,N/A,0,N/A
2024-05-27,Manuscript Found in Accra,https://books.toscrape.com/manuscript-found-in-accra_192/index.html,2,In stock,34.98,N/A,0,N/A
2024-05-27,Lust & Wonder,https://books.toscrape.com/lust-wonder_191/index.html,2,In stock,11.87,N/A,0,N/A
2024-05-27,Lila,https://books.toscrape.com/lila-gilead-3_190/index.html,3,In stock,12.47,N/A,0,N/A
2024-05-27,"Life, the Universe and Everything",https://books.toscrape.com/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,2,In stock,33.26,N/A,0,N/A
2024-05-27,Life Without a Recipe,https://books.toscrape.com/life-without-a-recipe_188/index.html,5,In stock,59.04,N/A,0,N/A
2024-05-27,Life After Life,https://books.toscrape.com/life-after-life_187/index.html,2,In stock,26.13,N/A,0,N/A
2024-05-27,Letter to a Christian Nation,https://books.toscrape.com/letter-to-a-christian-nation_186/index.html,1,In stock,22.20,N/A,0,N/A
2024-05-27,Let's Pretend This Never Happened,https://books.toscrape.com/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,1,In stock,45.11,N/A,0,N/A
2024-05-27,Legend,https://books.toscrape.com/legend-legend-1_184/index.html,4,In stock,43.69,N/A,0,N/A
2024-05-27,Lean In,https://books.toscrape.com/lean-in-women-work-and-the-will-to-lead_183/index.html,1,In stock,25.02,N/A,0,N/A
2024-05-27,Lamb,https://books.toscrape.com/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,5,In stock,55.50,N/A,0,N/A
2024-05-27,Lady Renegades,https://books.toscrape.com/lady-renegades-rebel-belle-3_181/index.html,5,In stock,53.04,N/A,0,N/A
2024-05-27,Jurassic Park,https://books.toscrape.com/jurassic-park-jurassic-park-1_180/index.html,1,In stock,44.97,N/A,0,N/A
2024-05-27,It's Never Too Late to Begin Again,https://books.toscrape.com/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,1,In stock,42.38,N/A,0,N/A
2024-05-27,Is Everyone Hanging Out Without Me?,https://books.toscrape.com/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,3,In stock,20.11,N/A,0,N/A
2024-05-27,Into the Wild,https://books.toscrape.com/into-the-wild_177/index.html,5,In stock,56.70,N/A,0,N/A
2024-05-27,Inferno,https://books.toscrape.com/inferno-robert-langdon-4_176/index.html,5,In stock,41.00,N/A,0,N/A
2024-05-27,In the Garden of Beasts,https://books.toscrape.com/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,3,In stock,28.85,N/A,0,N/A
2024-05-27,If I Run,https://books.toscrape.com/if-i-run-if-i-run-1_174/index.html,4,In stock,49.97,N/A,0,N/A
2024-05-27,I've Got Your Number,https://books.toscrape.com/ive-got-your-number_173/index.html,1,In stock,19.69,N/A,0,N/A
2024-05-27,I Am Malala,https://books.toscrape.com/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,2,In stock,28.88,N/A,0,N/A
2024-05-27,Hungry Girl Clean & Hungry,https://books.toscrape.com/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,3,In stock,33.14,N/A,0,N/A
2024-05-27,House of Lost Worlds,https://books.toscrape.com/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,2,In stock,43.70,N/A,0,N/A
2024-05-27,House of Leaves,https://books.toscrape.com/house-of-leaves_169/index.html,1,In stock,54.89,N/A,0,N/A
2024-05-27,Horrible Bear!,https://books.toscrape.com/horrible-bear_168/index.html,2,In stock,37.52,N/A,0,N/A
2024-05-27,Holidays on Ice,https://books.toscrape.com/holidays-on-ice_167/index.html,2,In stock,51.07,N/A,0,N/A
2024-05-27,Heir to the Sky,https://books.toscrape.com/heir-to-the-sky_166/index.html,4,In stock,44.07,N/A,0,N/A
2024-05-27,Green Eggs and Ham,https://books.toscrape.com/green-eggs-and-ham-beginner-books-b-16_165/index.html,4,In stock,10.79,N/A,0,N/A
2024-05-27,"Grayson, Vol 3",https://books.toscrape.com/grayson-vol-3-nemesis-grayson-3_164/index.html,1,In stock,42.72,N/A,0,N/A
2024-05-27,Gratitude,https://books.toscrape.com/gratitude_163/index.html,5,In stock,26.66,N/A,0,N/A
2024-05-27,Gone Girl,https://books.toscrape.com/gone-girl_162/index.html,5,In stock,37.60,N/A,0,N/A
2024-05-27,Golden,https://books.toscrape.com/golden-heart-of-dread-3_161/index.html,4,In stock,42.21,N/A,0,N/A
2024-05-27,Girl in the Blue Coat,https://books.toscrape.com/girl-in-the-blue-coat_160/index.html,2,In stock,46.83,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 3",https://books.toscrape.com/fruits-basket-vol-3-fruits-basket-3_159/index.html,2,In stock,45.17,N/A,0,N/A
2024-05-27,Friday Night Lights,https://books.toscrape.com/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,3,In stock,51.22,N/A,0,N/A
2024-05-27,Fire Bound,https://books.toscrape.com/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,4,In stock,21.28,N/A,0,N/A
2024-05-27,Fifty Shades Freed,https://books.toscrape.com/fifty-shades-freed-fifty-shades-3_156/index.html,5,In stock,15.36,N/A,0,N/A
2024-05-27,Fellside,https://books.toscrape.com/fellside_155/index.html,1,In stock,38.62,N/A,0,N/A
2024-05-27,Extreme Prey,https://books.toscrape.com/extreme-prey-lucas-davenport-26_154/index.html,3,In stock,25.40,N/A,0,N/A
2024-05-27,Eragon,https://books.toscrape.com/eragon-the-inheritance-cycle-1_153/index.html,3,In stock,43.87,N/A,0,N/A
2024-05-27,Eclipse,https://books.toscrape.com/eclipse-twilight-3_152/index.html,1,In stock,18.74,N/A,0,N/A
2024-05-27,Dune,https://books.toscrape.com/dune-dune-1_151/index.html,1,In stock,54.86,N/A,0,N/A
2024-05-27,Dracula,https://books.toscrape.com/dracula_150/index.html,3,In stock,52.62,N/A,0,N/A
2024-05-27,Do Androids Dream of Electric Sheep?,https://books.toscrape.com/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,1,In stock,51.48,N/A,0,N/A
2024-05-27,Disrupted,https://books.toscrape.com/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,5,In stock,15.28,N/A,0,N/A
2024-05-27,Dead Wake,https://books.toscrape.com/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,5,In stock,39.24,N/A,0,N/A
2024-05-27,David and Goliath,https://books.toscrape.com/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,1,In stock,17.81,N/A,0,N/A
2024-05-27,Darkfever,https://books.toscrape.com/darkfever-fever-1_145/index.html,1,In stock,56.02,N/A,0,N/A
2024-05-27,Dark Places,https://books.toscrape.com/dark-places_144/index.html,5,In stock,23.90,N/A,0,N/A
2024-05-27,Crazy Rich Asians,https://books.toscrape.com/crazy-rich-asians-crazy-rich-asians-1_143/index.html,5,In stock,49.13,N/A,0,N/A
2024-05-27,Counting Thyme,https://books.toscrape.com/counting-thyme_142/index.html,1,In stock,10.62,N/A,0,N/A
2024-05-27,Cosmos,https://books.toscrape.com/cosmos_141/index.html,2,In stock,36.17,N/A,0,N/A
2024-05-27,Civilization and Its Discontents,https://books.toscrape.com/civilization-and-its-discontents_140/index.html,2,In stock,59.95,N/A,0,N/A
2024-05-27,Cinder,https://books.toscrape.com/cinder-the-lunar-chronicles-1_139/index.html,1,In stock,26.09,N/A,0,N/A
2024-05-27,Catastrophic Happiness,https://books.toscrape.com/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,2,In stock,37.35,N/A,0,N/A
2024-05-27,Career of Evil,https://books.toscrape.com/career-of-evil-cormoran-strike-3_137/index.html,2,In stock,24.72,N/A,0,N/A
2024-05-27,Breaking Dawn,https://books.toscrape.com/breaking-dawn-twilight-4_136/index.html,5,In stock,35.28,N/A,0,N/A
2024-05-27,Brave Enough,https://books.toscrape.com/brave-enough_135/index.html,5,In stock,51.32,N/A,0,N/A
2024-05-27,Boy Meets Boy,https://books.toscrape.com/boy-meets-boy_134/index.html,3,In stock,21.12,N/A,0,N/A
2024-05-27,Born to Run,https://books.toscrape.com/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,2,In stock,27.35,N/A,0,N/A
2024-05-27,Blink,https://books.toscrape.com/blink-the-power-of-thinking-without-thinking_132/index.html,5,In stock,21.74,N/A,0,N/A
2024-05-27,Black Flags,https://books.toscrape.com/black-flags-the-rise-of-isis_131/index.html,1,In stock,40.87,N/A,0,N/A
2024-05-27,"Black Butler, Vol. 1",https://books.toscrape.com/black-butler-vol-1-black-butler-1_130/index.html,1,In stock,49.31,N/A,0,N/A
2024-05-27,Big Little Lies,https://books.toscrape.com/big-little-lies_129/index.html,1,In stock,22.11,N/A,0,N/A
2024-05-27,Between Shades of Gray,https://books.toscrape.com/between-shades-of-gray_128/index.html,5,In stock,20.79,N/A,0,N/A
2024-05-27,Best of My Love,https://books.toscrape.com/best-of-my-love-fools-gold-20_127/index.html,2,In stock,27.41,N/A,0,N/A
2024-05-27,Beowulf,https://books.toscrape.com/beowulf_126/index.html,2,In stock,38.35,N/A,0,N/A
2024-05-27,Beautiful Creatures,https://books.toscrape.com/beautiful-creatures-caster-chronicles-1_125/index.html,5,In stock,21.55,N/A,0,N/A
2024-05-27,Awkward,https://books.toscrape.com/awkward_124/index.html,2,In stock,38.02,N/A,0,N/A
2024-05-27,Ash,https://books.toscrape.com/ash_123/index.html,4,In stock,22.06,N/A,0,N/A
2024-05-27,Are We There Yet?,https://books.toscrape.com/are-we-there-yet_122/index.html,3,In stock,10.66,N/A,0,N/A
2024-05-27,Are We Smart Enough to Know How Smart Animals Are?,https://books.toscrape.com/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,1,In stock,56.58,N/A,0,N/A
2024-05-27,Annie on My Mind,https://books.toscrape.com/annie-on-my-mind_120/index.html,5,In stock,36.83,N/A,0,N/A
2024-05-27,And Then There Were None,https://books.toscrape.com/and-then-there-were-none_119/index.html,2,In stock,35.01,N/A,0,N/A
2024-05-27,A Walk in the Woods,https://books.toscrape.com/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,4,In stock,30.48,N/A,0,N/A
2024-05-27,A Visit from the Goon Squad,https://books.toscrape.com/a-visit-from-the-goon-squad_117/index.html,5,In stock,14.08,N/A,0,N/A
2024-05-27,A Storm of Swords,https://books.toscrape.com/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,2,In stock,31.22,N/A,0,N/A
2024-05-27,A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/a-heartbreaking-work-of-staggering-genius_115/index.html,5,In stock,54.29,N/A,0,N/A
2024-05-27,8 Keys to Mental Health Through Exercise,https://books.toscrape.com/8-keys-to-mental-health-through-exercise_114/index.html,1,In stock,31.04,N/A,0,N/A
2024-05-27,#GIRLBOSS,https://books.toscrape.com/girlboss_113/index.html,1,In stock,50.96,N/A,0,N/A
2024-05-27,The Suffragettes,https://books.toscrape.com/the-suffragettes-little-black-classics-96_112/index.html,2,In stock,11.89,N/A,0,N/A
2024-05-27,The Sense of an Ending,https://books.toscrape.com/the-sense-of-an-ending_111/index.html,3,In stock,31.38,N/A,0,N/A
2024-05-27,"The Sandman, Vol. 2",https://books.toscrape.com/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,1,In stock,54.81,N/A,0,N/A
2024-05-27,The Course of Love,https://books.toscrape.com/the-course-of-love_109/index.html,3,In stock,16.78,N/A,0,N/A
2024-05-27,Sugar Rush,https://books.toscrape.com/sugar-rush-offensive-line-2_108/index.html,1,In stock,24.42,N/A,0,N/A
2024-05-27,"Saga, Volume 2",https://books.toscrape.com/saga-volume-2-saga-collected-editions-2_107/index.html,3,In stock,11.75,N/A,0,N/A
2024-05-27,"Run, Spot, Run",https://books.toscrape.com/run-spot-run-the-ethics-of-keeping-pets_106/index.html,1,In stock,20.02,N/A,0,N/A
2024-05-27,New Moon,https://books.toscrape.com/new-moon-twilight-2_105/index.html,4,In stock,12.86,N/A,0,N/A
2024-05-27,Life,https://books.toscrape.com/life_104/index.html,5,In stock,31.58,N/A,0,N/A
2024-05-27,Kindle Paperwhite User's Guide,https://books.toscrape.com/kindle-paperwhite-users-guide_103/index.html,3,In stock,34.00,N/A,0,N/A
2024-05-27,H is for Hawk,https://books.toscrape.com/h-is-for-hawk_102/index.html,5,In stock,57.42,N/A,0,N/A
2024-05-27,Girl Online On Tour,https://books.toscrape.com/girl-online-on-tour-girl-online-2_101/index.html,1,In stock,53.47,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 2",https://books.toscrape.com/fruits-basket-vol-2-fruits-basket-2_100/index.html,5,In stock,11.64,N/A,0,N/A
2024-05-27,Diary of a Minecraft Zombie Book 1,https://books.toscrape.com/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,4,In stock,52.88,N/A,0,N/A
2024-05-27,Y,https://books.toscrape.com/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,4,In stock,18.51,N/A,0,N/A
2024-05-27,While You Were Mine,https://books.toscrape.com/while-you-were-mine_97/index.html,5,In stock,41.32,N/A,0,N/A
2024-05-27,Where Lightning Strikes,https://books.toscrape.com/where-lightning-strikes-bleeding-stars-3_96/index.html,3,In stock,39.77,N/A,0,N/A
2024-05-27,When I'm Gone,https://books.toscrape.com/when-im-gone_95/index.html,3,In stock,51.96,N/A,0,N/A
2024-05-27,Ways of Seeing,https://books.toscrape.com/ways-of-seeing_94/index.html,5,In stock,39.51,N/A,0,N/A
2024-05-27,"Vampire Knight, Vol. 1",https://books.toscrape.com/vampire-knight-vol-1-vampire-knight-1_93/index.html,1,In stock,15.40,N/A,0,N/A
2024-05-27,Vampire Girl,https://books.toscrape.com/vampire-girl-vampire-girl-1_92/index.html,2,In stock,53.82,N/A,0,N/A
2024-05-27,Twenty Love Poems and a Song of Despair,https://books.toscrape.com/twenty-love-poems-and-a-song-of-despair_91/index.html,4,In stock,30.95,N/A,0,N/A
2024-05-27,Travels with Charley,https://books.toscrape.com/travels-with-charley-in-search-of-america_90/index.html,5,In stock,57.82,N/A,0,N/A
2024-05-27,Three Wishes,https://books.toscrape.com/three-wishes-river-of-time-california-1_89/index.html,2,In stock,44.18,N/A,0,N/A
2024-05-27,This One Moment,https://books.toscrape.com/this-one-moment-pushing-limits-1_88/index.html,1,In stock,48.71,N/A,0,N/A
2024-05-27,The Zombie Room,https://books.toscrape.com/the-zombie-room_87/index.html,5,In stock,19.69,N/A,0,N/A
2024-05-27,"The Wicked + The Divine, Vol. 1",https://books.toscrape.com/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,2,In stock,36.52,N/A,0,N/A
2024-05-27,The Tumor,https://books.toscrape.com/the-tumor_85/index.html,5,In stock,41.56,N/A,0,N/A
2024-05-27,The Story of Hong Gildong,https://books.toscrape.com/the-story-of-hong-gildong_84/index.html,4,In stock,43.19,N/A,0,N/A
2024-05-27,The Silent Wife,https://books.toscrape.com/the-silent-wife_83/index.html,5,In stock,12.34,N/A,0,N/A
2024-05-27,The Silent Twin,https://books.toscrape.com/the-silent-twin-detective-jennifer-knight-3_82/index.html,3,In stock,36.25,N/A,0,N/A
2024-05-27,The Selfish Gene,https://books.toscrape.com/the-selfish-gene_81/index.html,1,In stock,29.45,N/A,0,N/A
2024-05-27,The Secret Healer,https://books.toscrape.com/the-secret-healer_80/index.html,3,In stock,34.56,N/A,0,N/A
2024-05-27,"The Sandman, Vol. 1",https://books.toscrape.com/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,3,In stock,54.12,N/A,0,N/A
2024-05-27,The Republic,https://books.toscrape.com/the-republic_78/index.html,3,In stock,33.78,N/A,0,N/A
2024-05-27,The Odyssey,https://books.toscrape.com/the-odyssey_77/index.html,3,In stock,29.64,N/A,0,N/A
2024-05-27,The No. 1 Ladies' Detective Agency,https://books.toscrape.com/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,4,In stock,57.70,N/A,0,N/A
2024-05-27,The Nicomachean Ethics,https://books.toscrape.com/the-nicomachean-ethics_75/index.html,1,In stock,36.34,N/A,0,N/A
2024-05-27,The Name of the Wind,https://books.toscrape.com/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,3,In stock,50.59,N/A,0,N/A
2024-05-27,The Mirror & the Maze,https://books.toscrape.com/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,1,In stock,29.38,N/A,0,N/A
2024-05-27,The Little Prince,https://books.toscrape.com/the-little-prince_72/index.html,2,In stock,45.42,N/A,0,N/A
2024-05-27,The Light of the Fireflies,https://books.toscrape.com/the-light-of-the-fireflies_71/index.html,1,In stock,54.43,N/A,0,N/A
2024-05-27,The Last Girl,https://books.toscrape.com/the-last-girl-the-dominion-trilogy-1_70/index.html,2,In stock,36.26,N/A,0,N/A
2024-05-27,The Iliad,https://books.toscrape.com/the-iliad_69/index.html,1,In stock,16.16,N/A,0,N/A
2024-05-27,The Hook Up,https://books.toscrape.com/the-hook-up-game-on-1_68/index.html,5,In stock,36.29,N/A,0,N/A
2024-05-27,The Haters,https://books.toscrape.com/the-haters_67/index.html,5,In stock,27.89,N/A,0,N/A
2024-05-27,The Girl You Lost,https://books.toscrape.com/the-girl-you-lost_66/index.html,5,In stock,12.29,N/A,0,N/A
2024-05-27,The Girl In The Ice,https://books.toscrape.com/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,3,In stock,15.85,N/A,0,N/A
2024-05-27,The End of the Jesus Era,https://books.toscrape.com/the-end-of-the-jesus-era-an-investigation-1_64/index.html,1,In stock,14.40,N/A,0,N/A
2024-05-27,The Edge of Reason,https://books.toscrape.com/the-edge-of-reason-bridget-jones-2_63/index.html,4,In stock,19.18,N/A,0,N/A
2024-05-27,The Complete Maus,https://books.toscrape.com/the-complete-maus-maus-1-2_62/index.html,3,In stock,10.64,N/A,0,N/A
2024-05-27,The Communist Manifesto,https://books.toscrape.com/the-communist-manifesto_61/index.html,3,In stock,14.76,N/A,0,N/A
2024-05-27,The Bhagavad Gita,https://books.toscrape.com/the-bhagavad-gita_60/index.html,3,In stock,57.49,N/A,0,N/A
2024-05-27,The Bette Davis Club,https://books.toscrape.com/the-bette-davis-club_59/index.html,3,In stock,30.66,N/A,0,N/A
2024-05-27,The Art of Not Breathing,https://books.toscrape.com/the-art-of-not-breathing_58/index.html,4,In stock,40.83,N/A,0,N/A
2024-05-27,Taking Shots,https://books.toscrape.com/taking-shots-assassins-1_57/index.html,2,In stock,18.88,N/A,0,N/A
2024-05-27,Starlark,https://books.toscrape.com/starlark_56/index.html,3,In stock,25.83,N/A,0,N/A
2024-05-27,"Skip Beat!, Vol. 01",https://books.toscrape.com/skip-beat-vol-01-skip-beat-1_55/index.html,3,In stock,42.12,N/A,0,N/A
2024-05-27,Sister Sable,https://books.toscrape.com/sister-sable-the-mad-queen-1_54/index.html,3,In stock,13.33,N/A,0,N/A
2024-05-27,Shatter Me,https://books.toscrape.com/shatter-me-shatter-me-1_53/index.html,1,In stock,42.40,N/A,0,N/A
2024-05-27,Shameless,https://books.toscrape.com/shameless_52/index.html,3,In stock,58.35,N/A,0,N/A
2024-05-27,Shadow Rites,https://books.toscrape.com/shadow-rites-jane-yellowrock-10_51/index.html,4,In stock,21.72,N/A,0,N/A
2024-05-27,Settling the Score,https://books.toscrape.com/settling-the-score-the-summer-games-1_50/index.html,2,In stock,44.91,N/A,0,N/A
2024-05-27,Sense and Sensibility,https://books.toscrape.com/sense-and-sensibility_49/index.html,1,In stock,37.46,N/A,0,N/A
2024-05-27,"Saga, Volume 1",https://books.toscrape.com/saga-volume-1-saga-collected-editions-1_48/index.html,1,In stock,28.48,N/A,0,N/A
2024-05-27,"Rhythm, Chord & Malykhin",https://books.toscrape.com/rhythm-chord-malykhin_47/index.html,2,In stock,28.34,N/A,0,N/A
2024-05-27,"Rat Queens, Vol. 1",https://books.toscrape.com/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,5,In stock,46.96,N/A,0,N/A
2024-05-27,Paradise Lost,https://books.toscrape.com/paradise-lost-paradise-1_45/index.html,1,In stock,24.96,N/A,0,N/A
2024-05-27,"Paper Girls, Vol. 1",https://books.toscrape.com/paper-girls-vol-1-paper-girls-1-5_44/index.html,4,In stock,21.71,N/A,0,N/A
2024-05-27,"Ouran High School Host Club, Vol. 1",https://books.toscrape.com/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,3,In stock,29.87,N/A,0,N/A
2024-05-27,Origins,https://books.toscrape.com/origins-alphas-05_42/index.html,1,In stock,28.99,N/A,0,N/A
2024-05-27,One Second,https://books.toscrape.com/one-second-seven-7_41/index.html,2,In stock,52.94,N/A,0,N/A
